cropFileName,cropPath,subset,className,sourceImageFileName,sourceImageStem,xmlFileName,xmlStem,xmlFilenameField,xmlFilenameFieldStem,objectIndexInSourceImage,sourceImageObjectCount,sourceImageDistinctClassCount,hasXmlFilenameMismatch,duplicateGroupSize,isExactDuplicateImage,isCrossSplitDuplicateImage,originalXmin,originalYmin,originalXmax,originalYmax,cropXmin,cropYmin,cropXmax,cropYmax,cropWidth,cropHeight,cropArea,bboxWidth,bboxHeight,bboxArea
train__772__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__772__obj002__surface_injure.png,train,surface_injure,772.jpg,772,772.xml,772,150.jpg,150,2,2,1,1,1,0,0,877,541,1019,647,877,541,1019,647,142,106,15052,142,106,15052
train__796__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__796__obj001__surface_injure.png,train,surface_injure,796.jpg,796,796.xml,796,196.jpg,196,1,2,1,1,1,0,0,12,403,220,724,12,403,220,724,208,321,66768,208,321,66768
train__796__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__796__obj002__surface_injure.png,train,surface_injure,796.jpg,796,796.xml,796,196.jpg,196,2,2,1,1,1,0,0,242,338,608,538,242,338,608,538,366,200,73200,366,200,73200
train__799__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__799__obj001__surface_injure.png,train,surface_injure,799.jpg,799,799.xml,799,2.jpg,2,1,1,1,1,1,0,0,500,144,594,220,500,144,594,220,94,76,7144,94,76,7144
train__802__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__802__obj001__surface_injure.png,train,surface_injure,802.jpg,802,802.xml,802,208.jpg,208,1,1,1,1,1,0,0,502,524,845,747,502,524,845,747,343,223,76489,343,223,76489
train__804__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__804__obj001__surface_injure.png,train,surface_injure,804.jpg,804,804.xml,804,210.jpg,210,1,2,1,1,1,0,0,605,506,736,633,605,506,736,633,131,127,16637,131,127,16637
train__804__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__804__obj002__surface_injure.png,train,surface_injure,804.jpg,804,804.xml,804,210.jpg,210,2,2,1,1,1,0,0,878,545,1009,645,878,545,1009,645,131,100,13100,131,100,13100
train__818__obj005__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__818__obj005__surface_injure.png,train,surface_injure,818.jpg,818,818.xml,818,818.jpg,818,5,5,2,0,1,0,0,336,420,542,639,336,420,542,639,206,219,45114,206,219,45114
train__820__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__820__obj002__surface_injure.png,train,surface_injure,820.jpg,820,820.xml,820,237.jpg,237,2,2,2,1,1,0,0,216,491,252,533,216,491,252,533,36,42,1512,36,42,1512
train__827__obj006__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__827__obj006__surface_injure.png,train,surface_injure,827.jpg,827,827.xml,827,827.jpg,827,6,6,2,0,1,0,0,348,413,541,630,348,413,541,630,193,217,41881,193,217,41881
train__839__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__839__obj001__surface_injure.png,train,surface_injure,839.jpg,839,839.xml,839,839.jpg,839,1,2,1,0,1,0,0,677,2,1024,206,677,2,1024,206,347,204,70788,347,204,70788
train__839__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__839__obj002__surface_injure.png,train,surface_injure,839.jpg,839,839.xml,839,839.jpg,839,2,2,1,0,1,0,0,998,664,1024,988,998,664,1024,988,26,324,8424,26,324,8424
train__842__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__842__obj001__surface_injure.png,train,surface_injure,842.jpg,842,842.xml,842,288.jpg,288,1,1,1,1,1,0,0,283,102,634,399,283,102,634,399,351,297,104247,351,297,104247
train__853__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__853__obj001__surface_injure.png,train,surface_injure,853.jpg,853,853.xml,853,314.jpg,314,1,2,1,1,1,0,0,523,699,627,972,523,699,627,972,104,273,28392,104,273,28392
train__853__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__853__obj002__surface_injure.png,train,surface_injure,853.jpg,853,853.xml,853,314.jpg,314,2,2,1,1,1,0,0,609,594,655,667,609,594,655,667,46,73,3358,46,73,3358
train__860__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__860__obj001__surface_injure.png,train,surface_injure,860.jpg,860,860.xml,860,860.jpg,860,1,5,1,0,1,0,0,169,447,212,491,169,447,212,491,43,44,1892,43,44,1892
train__860__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__860__obj002__surface_injure.png,train,surface_injure,860.jpg,860,860.xml,860,860.jpg,860,2,5,1,0,1,0,0,314,480,372,527,314,480,372,527,58,47,2726,58,47,2726
train__860__obj003__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__860__obj003__surface_injure.png,train,surface_injure,860.jpg,860,860.xml,860,860.jpg,860,3,5,1,0,1,0,0,444,556,481,602,444,556,481,602,37,46,1702,37,46,1702
train__860__obj004__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__860__obj004__surface_injure.png,train,surface_injure,860.jpg,860,860.xml,860,860.jpg,860,4,5,1,0,1,0,0,559,506,633,625,559,506,633,625,74,119,8806,74,119,8806
train__860__obj005__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__860__obj005__surface_injure.png,train,surface_injure,860.jpg,860,860.xml,860,860.jpg,860,5,5,1,0,1,0,0,717,583,834,695,717,583,834,695,117,112,13104,117,112,13104
train__862__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__862__obj001__surface_injure.png,train,surface_injure,862.jpg,862,862.xml,862,332.jpg,332,1,1,1,1,1,0,0,306,86,1017,294,306,86,1017,294,711,208,147888,711,208,147888
train__867__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__867__obj001__surface_injure.png,train,surface_injure,867.jpg,867,867.xml,867,342.jpg,342,1,1,1,1,1,0,0,97,236,314,553,97,236,314,553,217,317,68789,217,317,68789
train__868__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__868__obj001__surface_injure.png,train,surface_injure,868.jpg,868,868.xml,868,343.jpg,343,1,1,1,1,1,0,0,177,464,811,550,177,464,811,550,634,86,54524,634,86,54524
train__873__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__873__obj001__surface_injure.png,train,surface_injure,873.jpg,873,873.xml,873,353.jpg,353,1,1,1,1,1,0,0,502,514,844,749,502,514,844,749,342,235,80370,342,235,80370
train__876__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__876__obj001__surface_injure.png,train,surface_injure,876.jpg,876,876.xml,876,360.jpg,360,1,1,1,1,1,0,0,555,194,634,652,555,194,634,652,79,458,36182,79,458,36182
train__877__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__877__obj001__surface_injure.png,train,surface_injure,877.jpg,877,877.xml,877,363.jpg,363,1,1,1,1,1,0,0,312,258,662,819,312,258,662,819,350,561,196350,350,561,196350
train__90__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__90__obj001__surface_injure.png,train,surface_injure,90.jpg,90,90.xml,90,90.jpg,90,1,3,1,0,1,0,0,1,1,533,233,1,1,533,233,532,232,123424,532,232,123424
train__90__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__90__obj002__surface_injure.png,train,surface_injure,90.jpg,90,90.xml,90,90.jpg,90,2,3,1,0,1,0,0,69,578,139,1024,69,578,139,1024,70,446,31220,70,446,31220
train__90__obj003__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__90__obj003__surface_injure.png,train,surface_injure,90.jpg,90,90.xml,90,90.jpg,90,3,3,1,0,1,0,0,548,1,1002,556,548,1,1002,556,454,555,251970,454,555,251970
train__901__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__901__obj001__surface_injure.png,train,surface_injure,901.jpg,901,901.xml,901,407.jpg,407,1,1,1,1,1,0,0,642,1,1024,464,642,1,1024,464,382,463,176866,382,463,176866
train__907__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__907__obj001__surface_injure.png,train,surface_injure,907.jpg,907,907.xml,907,432.jpg,432,1,1,1,1,1,0,0,278,502,497,836,278,502,497,836,219,334,73146,219,334,73146
train__924__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__924__obj001__surface_injure.png,train,surface_injure,924.jpg,924,924.xml,924,466.jpg,466,1,1,1,1,1,0,0,159,461,800,558,159,461,800,558,641,97,62177,641,97,62177
train__925__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__925__obj001__surface_injure.png,train,surface_injure,925.jpg,925,925.xml,925,476.jpg,476,1,1,1,1,1,0,0,53,508,552,692,53,508,552,692,499,184,91816,499,184,91816
train__927__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__927__obj001__surface_injure.png,train,surface_injure,927.jpg,927,927.xml,927,479.jpg,479,1,2,2,1,1,0,0,611,206,750,325,611,206,750,325,139,119,16541,139,119,16541
train__931__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__931__obj001__surface_injure.png,train,surface_injure,931.jpg,931,931.xml,931,490.jpg,490,1,1,1,1,1,0,0,281,508,505,839,281,508,505,839,224,331,74144,224,331,74144
train__933__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__933__obj001__surface_injure.png,train,surface_injure,933.jpg,933,933.xml,933,492.jpg,492,1,1,1,1,1,0,0,411,181,552,338,411,181,552,338,141,157,22137,141,157,22137
train__934__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__934__obj001__surface_injure.png,train,surface_injure,934.jpg,934,934.xml,934,499.jpg,499,1,1,1,1,1,0,0,269,285,602,514,269,285,602,514,333,229,76257,333,229,76257
train__944__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__944__obj001__surface_injure.png,train,surface_injure,944.jpg,944,944.xml,944,522.jpg,522,1,2,1,1,1,0,0,27,36,208,530,27,36,208,530,181,494,89414,181,494,89414
train__944__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__944__obj002__surface_injure.png,train,surface_injure,944.jpg,944,944.xml,944,522.jpg,522,2,2,1,1,1,0,0,233,1,625,352,233,1,625,352,392,351,137592,392,351,137592
train__949__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__949__obj001__surface_injure.png,train,surface_injure,949.jpg,949,949.xml,949,532.jpg,532,1,1,1,1,1,0,0,208,385,391,519,208,385,391,519,183,134,24522,183,134,24522
train__950__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__950__obj001__surface_injure.png,train,surface_injure,950.jpg,950,950.xml,950,535.jpg,535,1,1,1,1,1,0,0,555,164,786,524,555,164,786,524,231,360,83160,231,360,83160
train__965__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__965__obj001__surface_injure.png,train,surface_injure,965.jpg,965,965.xml,965,965.jpg,965,1,1,1,0,1,0,0,312,295,789,566,312,295,789,566,477,271,129267,477,271,129267
train__966__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__966__obj001__surface_injure.png,train,surface_injure,966.jpg,966,966.xml,966,576.jpg,576,1,3,1,1,1,0,0,348,644,445,752,348,644,445,752,97,108,10476,97,108,10476
train__966__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__966__obj002__surface_injure.png,train,surface_injure,966.jpg,966,966.xml,966,576.jpg,576,2,3,1,1,1,0,0,378,311,489,411,378,311,489,411,111,100,11100,111,100,11100
train__966__obj003__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__966__obj003__surface_injure.png,train,surface_injure,966.jpg,966,966.xml,966,576.jpg,576,3,3,1,1,1,0,0,484,602,633,785,484,602,633,785,149,183,27267,149,183,27267
train__974__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__974__obj001__surface_injure.png,train,surface_injure,974.jpg,974,974.xml,974,974.jpg,974,1,3,2,0,1,0,0,256,86,817,252,256,86,817,252,561,166,93126,561,166,93126
train__974__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__974__obj002__surface_injure.png,train,surface_injure,974.jpg,974,974.xml,974,974.jpg,974,2,3,2,0,1,0,0,275,267,417,800,275,267,417,800,142,533,75686,142,533,75686
train__975__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__975__obj002__surface_injure.png,train,surface_injure,975.jpg,975,975.xml,975,595.jpg,595,2,2,2,1,1,0,0,14,420,394,769,14,420,394,769,380,349,132620,380,349,132620
train__980__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__980__obj001__surface_injure.png,train,surface_injure,980.jpg,980,980.xml,980,980.jpg,980,1,3,2,0,1,0,0,250,381,783,505,250,381,783,505,533,124,66092,533,124,66092
train__980__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__980__obj002__surface_injure.png,train,surface_injure,980.jpg,980,980.xml,980,980.jpg,980,2,3,2,0,1,0,0,797,370,933,897,797,370,933,897,136,527,71672,136,527,71672
train__988__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__988__obj001__surface_injure.png,train,surface_injure,988.jpg,988,988.xml,988,620.jpg,620,1,1,1,1,1,0,0,445,285,602,450,445,285,602,450,157,165,25905,157,165,25905
train__989__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__989__obj002__surface_injure.png,train,surface_injure,989.jpg,989,989.xml,989,621.jpg,621,2,3,2,1,1,0,0,725,64,902,213,725,64,902,213,177,149,26373,177,149,26373
train__989__obj003__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__989__obj003__surface_injure.png,train,surface_injure,989.jpg,989,989.xml,989,621.jpg,621,3,3,2,1,1,0,0,770,238,914,375,770,238,914,375,144,137,19728,144,137,19728
train__992__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__992__obj001__surface_injure.png,train,surface_injure,992.jpg,992,992.xml,992,992.jpg,992,1,1,1,0,1,0,0,336,110,703,528,336,110,703,528,367,418,153406,367,418,153406
train__993__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__993__obj001__surface_injure.png,train,surface_injure,993.jpg,993,993.xml,993,630.jpg,630,1,1,1,1,1,0,0,522,1,784,978,522,1,784,978,262,977,255974,262,977,255974
train__995__obj001__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__995__obj001__surface_injure.png,train,surface_injure,995.jpg,995,995.xml,995,636.jpg,636,1,2,1,1,1,0,0,494,589,802,899,494,589,802,899,308,310,95480,308,310,95480
train__995__obj002__surface_injure.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/surface_injure/train__995__obj002__surface_injure.png,train,surface_injure,995.jpg,995,995.xml,995,636.jpg,636,2,2,1,1,1,0,0,561,133,748,320,561,133,748,320,187,187,34969,187,187,34969
