xmlFileName,xmlStem,sourceImageFileName,sourceImageStem,xmlFilenameField,xmlFilenameFieldStem,isXmlFilenameMismatch,className,pose,truncated,difficult,imageWidth,imageHeight,xmin,ymin,xmax,ymax,bboxWidth,bboxHeight,bboxArea,isValidBbox
96.xml,96,96.jpg,96,96.jpg,96,0,surface_injure,Unspecified,0,0,1024,1024,608,505,739,639,131,134,17554,1
96.xml,96,96.jpg,96,96.jpg,96,0,surface_injure,Unspecified,0,0,1024,1024,875,545,1017,653,142,108,15336,1
960.xml,960,960.jpg,960,562.jpg,562,1,crack,Unspecified,0,0,1024,1024,144,555,261,849,117,294,34398,1
960.xml,960,960.jpg,960,562.jpg,562,1,crack,Unspecified,0,0,1024,1024,453,366,697,781,244,415,101260,1
961.xml,961,961.jpg,961,565.jpg,565,1,craze,Unspecified,0,0,1024,1024,387,483,744,936,357,453,161721,1
962.xml,962,962.jpg,962,566.jpg,566,1,corrosion,Unspecified,0,0,1024,1024,378,6,619,889,241,883,212803,1
963.xml,963,963.jpg,963,963.jpg,963,0,hide_craze,Unspecified,1,0,1024,1024,1,445,302,511,301,66,19866,1
964.xml,964,964.jpg,964,570.jpg,570,1,crack,Unspecified,0,0,1024,1024,414,230,602,494,188,264,49632,1
965.xml,965,965.jpg,965,965.jpg,965,0,surface_injure,Unspecified,0,0,1024,1024,312,295,789,566,477,271,129267,1
966.xml,966,966.jpg,966,576.jpg,576,1,surface_injure,Unspecified,0,0,1024,1024,348,644,445,752,97,108,10476,1
966.xml,966,966.jpg,966,576.jpg,576,1,surface_injure,Unspecified,0,0,1024,1024,378,311,489,411,111,100,11100,1
966.xml,966,966.jpg,966,576.jpg,576,1,surface_injure,Unspecified,0,0,1024,1024,484,602,633,785,149,183,27267,1
967.xml,967,967.jpg,967,577.jpg,577,1,crack,Unspecified,0,0,1024,1024,498,130,631,445,133,315,41895,1
968.xml,968,968.jpg,968,968.jpg,968,0,corrosion,Unspecified,0,0,1024,1024,364,10,692,1019,328,1009,330952,1
969.xml,969,969.jpg,969,969.jpg,969,0,hide_craze,Unspecified,1,0,1024,1024,659,449,1024,503,365,54,19710,1
97.xml,97,97.jpg,97,97.jpg,97,0,crack,Unspecified,0,0,1024,1024,358,422,616,686,258,264,68112,1
970.xml,970,970.jpg,970,580.jpg,580,1,craze,Unspecified,0,0,1024,1024,194,608,673,930,479,322,154238,1
971.xml,971,971.jpg,971,581.jpg,581,1,surface_injure,Unspecified,1,0,1024,1024,1,222,577,460,576,238,137088,1
972.xml,972,972.jpg,972,588.jpg,588,1,corrosion,Unspecified,0,0,1024,1024,8,122,1019,417,1011,295,298245,1
973.xml,973,973.jpg,973,589.jpg,589,1,hide_craze,Unspecified,0,0,1024,1024,586,699,814,794,228,95,21660,1
974.xml,974,974.jpg,974,974.jpg,974,0,surface_injure,Unspecified,0,0,1024,1024,256,86,817,252,561,166,93126,1
974.xml,974,974.jpg,974,974.jpg,974,0,surface_injure,Unspecified,0,0,1024,1024,275,267,417,800,142,533,75686,1
974.xml,974,974.jpg,974,974.jpg,974,0,thunderstrike,Unspecified,0,0,1024,1024,430,316,777,697,347,381,132207,1
975.xml,975,975.jpg,975,595.jpg,595,1,hide_craze,Unspecified,0,0,1024,1024,333,338,886,511,553,173,95669,1
975.xml,975,975.jpg,975,595.jpg,595,1,surface_injure,Unspecified,0,0,1024,1024,14,420,394,769,380,349,132620,1
976.xml,976,976.jpg,976,596.jpg,596,1,crack,Unspecified,0,0,1024,1024,466,185,578,960,112,775,86800,1
977.xml,977,977.jpg,977,598.jpg,598,1,corrosion,Unspecified,0,0,1024,1024,470,24,547,603,77,579,44583,1
977.xml,977,977.jpg,977,598.jpg,598,1,corrosion,Unspecified,0,0,1024,1024,483,772,558,1017,75,245,18375,1
978.xml,978,978.jpg,978,599.jpg,599,1,corrosion,Unspecified,1,0,1024,1024,1,275,853,710,852,435,370620,1
979.xml,979,979.jpg,979,6.jpg,6,1,craze,Unspecified,0,0,1024,1024,456,613,714,706,258,93,23994,1
98.xml,98,98.jpg,98,98.jpg,98,0,craze,Unspecified,0,0,1024,1024,453,614,714,710,261,96,25056,1
980.xml,980,980.jpg,980,980.jpg,980,0,surface_injure,Unspecified,0,0,1024,1024,250,381,783,505,533,124,66092,1
980.xml,980,980.jpg,980,980.jpg,980,0,surface_injure,Unspecified,0,0,1024,1024,797,370,933,897,136,527,71672,1
980.xml,980,980.jpg,980,980.jpg,980,0,thunderstrike,Unspecified,0,0,1024,1024,334,514,783,875,449,361,162089,1
981.xml,981,981.jpg,981,609.jpg,609,1,craze,Unspecified,0,0,1024,1024,208,330,609,456,401,126,50526,1
981.xml,981,981.jpg,981,609.jpg,609,1,surface_injure,Unspecified,0,0,1024,1024,661,317,800,369,139,52,7228,1
982.xml,982,982.jpg,982,612.jpg,612,1,hide_craze,Unspecified,0,0,1024,1024,56,180,809,817,753,637,479661,1
983.xml,983,983.jpg,983,613.jpg,613,1,hide_craze,Unspecified,0,0,1024,1024,139,106,892,964,753,858,646074,1
984.xml,984,984.jpg,984,984.jpg,984,0,hide_craze,Unspecified,1,0,1024,1024,1,313,627,633,626,320,200320,1
985.xml,985,985.jpg,985,618.jpg,618,1,hide_craze,Unspecified,0,0,1024,1024,387,260,839,861,452,601,271652,1
986.xml,986,986.jpg,986,986.jpg,986,0,hide_craze,Unspecified,0,0,1024,1024,155,520,642,706,487,186,90582,1
987.xml,987,987.jpg,987,62.jpg,62,1,thunderstrike,Unspecified,0,0,1024,1024,19,450,512,555,493,105,51765,1
988.xml,988,988.jpg,988,620.jpg,620,1,surface_injure,Unspecified,0,0,1024,1024,445,285,602,450,157,165,25905,1
989.xml,989,989.jpg,989,621.jpg,621,1,hide_craze,Unspecified,0,0,1024,1024,186,381,778,986,592,605,358160,1
989.xml,989,989.jpg,989,621.jpg,621,1,surface_injure,Unspecified,0,0,1024,1024,725,64,902,213,177,149,26373,1
989.xml,989,989.jpg,989,621.jpg,621,1,surface_injure,Unspecified,0,0,1024,1024,770,238,914,375,144,137,19728,1
99.xml,99,99.jpg,99,99.jpg,99,0,hide_craze,Unspecified,0,0,1024,1024,394,513,920,555,526,42,22092,1
990.xml,990,990.jpg,990,624.jpg,624,1,hide_craze,Unspecified,0,0,1024,1024,92,153,944,769,852,616,524832,1
991.xml,991,991.jpg,991,628.jpg,628,1,hide_craze,Unspecified,0,0,1024,1024,155,280,317,314,162,34,5508,1
991.xml,991,991.jpg,991,628.jpg,628,1,hide_craze,Unspecified,0,0,1024,1024,173,805,619,874,446,69,30774,1
992.xml,992,992.jpg,992,992.jpg,992,0,surface_injure,Unspecified,0,0,1024,1024,336,110,703,528,367,418,153406,1
993.xml,993,993.jpg,993,630.jpg,630,1,surface_injure,Unspecified,1,0,1024,1024,522,1,784,978,262,977,255974,1
994.xml,994,994.jpg,994,632.jpg,632,1,craze,Unspecified,0,0,1024,1024,375,174,689,1003,314,829,260306,1
995.xml,995,995.jpg,995,636.jpg,636,1,surface_injure,Unspecified,0,0,1024,1024,494,589,802,899,308,310,95480,1
995.xml,995,995.jpg,995,636.jpg,636,1,surface_injure,Unspecified,0,0,1024,1024,561,133,748,320,187,187,34969,1
996.xml,996,996.jpg,996,637.jpg,637,1,craze,Unspecified,0,0,1024,1024,473,10,584,1006,111,996,110556,1
997.xml,997,997.jpg,997,997.jpg,997,0,hide_craze,Unspecified,0,0,1024,1024,441,363,889,403,448,40,17920,1
998.xml,998,998.jpg,998,998.jpg,998,0,corrosion,Unspecified,0,0,1024,1024,369,442,494,992,125,550,68750,1
999.xml,999,999.jpg,999,640.jpg,640,1,surface_injure,Unspecified,0,0,1024,1024,372,335,564,763,192,428,82176,1
